Gene	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
NONO	-0.183650707218539	-0.262711922467244	-0.104589491969835	2.97155061559108	-4.5590111087714	5.86098723138167e-06	9.36841110957247e-06	1.94918145813901	9.36841110957247e-06	5.86098723138167e-06
ACAD11	-0.206778427334819	-0.295816151895762	-0.117740702773876	2.43022548090494	-4.55798305392006	5.88907945061163e-06	9.40861745228288e-06	1.94459993926954	9.40861745228288e-06	5.88907945061163e-06
SLC35A2	-0.115397081850664	-0.16478552856688	-0.0660086351344482	0.362729626415336	-4.59536890810645	6.03718319562454e-06	9.64042304139214e-06	1.91587031350013	9.64042304139214e-06	6.03718319562454e-06
WIPF2	-0.147264382152382	-0.210799269898778	-0.0837294944059872	0.379942682855065	-4.55127086809482	6.35085825488947e-06	1.0132889292062e-05	1.90962549965925	1.0132889292062e-05	6.35085825488947e-06
PKP2	0.285722182659486	0.162427831978226	0.409016533340746	0.989441988989594	4.54832869477373	6.17195228248216e-06	9.85398963983396e-06	1.90146553068662	9.85398963983396e-06	6.17195228248216e-06
FAM50A	-0.331849659850305	-0.475197154545174	-0.188502165155436	1.25321298878694	-4.54441328832978	6.38778720989953e-06	1.01901172813627e-05	1.89705362758388	1.01901172813627e-05	6.38778720989953e-06
IFT80	0.155801616715407	0.0884270575391642	0.223176175891649	0.316792134094996	4.54151269752067	6.75242272092607e-06	1.07503763027507e-05	1.89648674219822	1.07503763027507e-05	6.75242272092607e-06
POLR3B	-0.109976648009908	-0.157473587774991	-0.0624797082448247	0.168952608938728	-4.54849504610538	6.69163138562528e-06	1.06588921159089e-05	1.89511303951997	1.06588921159089e-05	6.69163138562528e-06
TMEM176B	-0.243508061922021	-0.348627531482643	-0.138388592361398	1.05398232227797	-4.54707645101337	6.27648888808992e-06	1.00175599485051e-05	1.89506360797734	1.00175599485051e-05	6.27648888808992e-06
AGA	0.160512160810452	0.0911636926336239	0.22986062898728	0.917713908646112	4.54285023607346	6.33934342312629e-06	1.01161976373364e-05	1.87694501971906	1.01161976373364e-05	6.33934342312629e-06
PIK3C2A	-0.157147127939788	-0.225084974815321	-0.0892092810642543	0.622834597816801	-4.53989418349007	6.41810329665665e-06	1.0236778838324e-05	1.86394767208068	1.0236778838324e-05	6.41810329665665e-06
ABCF2	-0.308543874773383	-0.441974312694675	-0.17511343685209	1.5910836595041	-4.53858824886804	6.46770710543127e-06	1.03141834214955e-05	1.85829300671663	1.03141834214955e-05	6.46770710543127e-06
CC2D1B	0.208209409365039	0.118144698548735	0.298274120181343	1.45369005598739	4.53724208089189	6.49075474372021e-06	1.03475019607357e-05	1.8522790166963	1.03475019607357e-05	6.49075474372021e-06
TMEM198	-0.373307983662545	-0.534403248691821	-0.21221271863327	1.85697200137588	-4.55108446730096	6.47028016805048e-06	1.03165738735267e-05	1.85042468079528	1.03165738735267e-05	6.47028016805048e-06
IREB2	0.113416517814319	0.0643185932093618	0.162514442419277	0.169399636283841	4.53571843927922	6.80136643360695e-06	1.08247099577125e-05	1.8490551687346	1.08247099577125e-05	6.80136643360695e-06
PHF10	0.163985712063898	0.0929686607360517	0.235002763391745	0.5231229694276	4.53615040047595	7.09643769524032e-06	1.12831127400734e-05	1.83997530223154	1.12831127400734e-05	7.09643769524032e-06
MAK	-0.0794022590077297	-0.114202481848573	-0.0446020361668863	0.115688091060341	-4.48628330947616	9.62077998784927e-06	1.51911214504837e-05	1.83632746246617	1.51911214504837e-05	9.62077998784927e-06
BGN	-0.364879425638624	-0.522861494586045	-0.206897356691202	5.28033590374236	-4.53297276185786	6.61364802209952e-06	1.05399185751229e-05	1.83344557086715	1.05399185751229e-05	6.61364802209952e-06
ATE1	-0.297617545908745	-0.426488557138491	-0.168746534678998	0.904647389456895	-4.53288149244571	6.65821411099613e-06	1.06074218835823e-05	1.83243497224271	1.06074218835823e-05	6.65821411099613e-06
POGZ	-0.198633127485695	-0.284715360109533	-0.112550894861858	0.668754652205788	-4.52996548417628	6.87217733180318e-06	1.0935596963547e-05	1.82795794769898	1.0935596963547e-05	6.87217733180318e-06
TRIM15	-0.19118920048454	-0.274114711804662	-0.108263689164417	0.404939106111197	-4.52766381569198	7.15624432454441e-06	1.13763202147052e-05	1.82127932625714	1.13763202147052e-05	7.15624432454441e-06
CLCN3	-0.208883445601976	-0.299457465178455	-0.118309426025498	0.50066824796931	-4.52803145149961	7.01054633058802e-06	1.11502396928793e-05	1.81096061355397	1.11502396928793e-05	7.01054633058802e-06
VPS26B	-0.438524971294204	-0.62863252598234	-0.248417416606067	1.97371106478007	-4.52728491800254	6.79190354845696e-06	1.08114407661467e-05	1.80822240293418	1.08114407661467e-05	6.79190354845696e-06
PIGU	-0.223795741653253	-0.320847415120747	-0.126744068185759	1.16679417031571	-4.52659726699992	6.93016073773807e-06	1.10260384107958e-05	1.80812188316058	1.10260384107958e-05	6.93016073773807e-06
PPP2R5B	-0.202847809087921	-0.290830980794526	-0.114864637381316	0.702738510980464	-4.52629717715342	7.01226452729281e-06	1.11511259577231e-05	1.80764600291818	1.11511259577231e-05	7.01226452729281e-06
WDR34	-0.418768653698438	-0.602286957260257	-0.235250350136619	0.453522716288791	-4.48309643152456	9.09949509891315e-06	1.4384570511037e-05	1.78832461579819	1.4384570511037e-05	9.09949509891315e-06
DNAJC3	-0.191172782839778	-0.274135991875006	-0.10820957380455	1.95754298039942	-4.52254317310332	6.94137793994335e-06	1.10420561631593e-05	1.78725250298574	1.10420561631593e-05	6.94137793994335e-06
NXT2	0.11317401920579	0.0640265356262063	0.162321502785374	0.0546162123270431	4.53024913782465	8.29953503669599e-06	1.31437813730363e-05	1.7871857402995	1.31437813730363e-05	8.29953503669599e-06
LOC101060301	-0.113226461809688	-0.162218587879134	-0.0642343357402419	2.39366678793259	-4.53762400504007	6.70488204534865e-06	1.06782278304715e-05	1.78350289027513	1.06782278304715e-05	6.70488204534865e-06
ANAPC4	-0.227696070600691	-0.326567089173422	-0.12882505202796	0.739837993793875	-4.52156760565035	7.21183396716248e-06	1.14627941841131e-05	1.77971189242422	1.14627941841131e-05	7.21183396716248e-06
RELL1	0.302456569939776	0.170993531541124	0.433919608338428	0.614607019766107	4.519405260489	7.62376187778611e-06	1.21035095596918e-05	1.76460874283089	1.21035095596918e-05	7.62376187778611e-06
ARHGEF28	-0.180561356497618	-0.2590395133617	-0.102083199633537	0.540571289274439	-4.51777358094431	7.40913965560466e-06	1.1768610284783e-05	1.76197313918116	1.1768610284783e-05	7.40913965560466e-06
CLUH	0.264627771160312	0.149550601910587	0.379704940410038	1.73051099910716	4.51537141397557	7.48916796479212e-06	1.18937596398526e-05	1.7514691975906	1.18937596398526e-05	7.48916796479212e-06
PLCD3	-0.141145761212676	-0.202583223445579	-0.079708298979774	0.208347653750627	-4.51165943402071	7.7038719231368e-06	1.22266506645289e-05	1.75015332945731	1.22266506645289e-05	7.7038719231368e-06
SBDS	-0.278879967839902	-0.400132372618903	-0.1576275630609	2.49883003206212	-4.51409304624607	7.21946790855485e-06	1.14730293285356e-05	1.74989107306778	1.14730293285356e-05	7.21946790855485e-06
FOLR1	0.306187429599933	0.173055979714303	0.439318879485563	1.34704654577706	4.51395333839578	7.2344692765745e-06	1.14949673120758e-05	1.74916072212547	1.14949673120758e-05	7.2344692765745e-06
ASPN	0.320980498248055	0.181362317852401	0.460598678643708	3.89978059369682	4.51209467973415	7.28320905332622e-06	1.15704966849485e-05	1.74110334289554	1.15704966849485e-05	7.28320905332622e-06
UBXN2B	0.189827262495586	0.107118762341889	0.272535762649284	0.290638135627908	4.51237450948785	8.4956031549225e-06	1.34476381514553e-05	1.73247869902342	1.34476381514553e-05	8.4956031549225e-06
PHLDB2	-0.143437164978314	-0.205986937241625	-0.0808873927150031	0.820931967574876	-4.50097180784906	7.71190008991321e-06	1.22373699592956e-05	1.69270009512574	1.22373699592956e-05	7.71190008991321e-06
SEMA3F	-0.214957982313932	-0.309669521744346	-0.120246442883519	0.364410352069442	-4.45942271955729	1.02111223831655e-05	1.60941631917138e-05	1.68741553301773	1.60941631917138e-05	1.02111223831655e-05
RBM15B	0.126224842996691	0.0711351496554374	0.181314536337945	0.296929299002937	4.49953862177737	8.12784505734262e-06	1.28803748186398e-05	1.68158115921475	1.28803748186398e-05	8.12784505734262e-06
TTC33	-0.200385060705261	-0.287853811213308	-0.112916310197214	0.54118066851235	-4.49875700573182	8.13452542048501e-06	1.28888348175121e-05	1.68116788887778	1.28888348175121e-05	8.13452542048501e-06
LOC101060460	-0.158997166193103	-0.227529354644694	-0.0904649777415117	0.525852922691322	-4.55957869610072	6.63254095420795e-06	1.0568274032045e-05	1.6801312656306	1.0568274032045e-05	6.63254095420795e-06
PPM1F	-0.219770114569792	-0.315681148106135	-0.123859081033449	1.93299878054717	-4.4971937096754	7.80029132800278e-06	1.23735422304652e-05	1.67544644070115	1.23735422304652e-05	7.80029132800278e-06
MYO10	0.129129338242937	0.0727481959974808	0.185510480488393	0.00693866073100337	4.4982567115499	8.27567630637116e-06	1.31081581336898e-05	1.67495653695175	1.31081581336898e-05	8.27567630637116e-06
PGRMC1	0.229972616339017	0.129601334661241	0.330343898016793	3.93055529987251	4.49685472891603	7.81353810794366e-06	1.23925088386392e-05	1.67394509437084	1.23925088386392e-05	7.81353810794366e-06
ITPA	-0.342888477258396	-0.492579841105466	-0.193197113411326	2.69995440418723	-4.49571756333187	7.85556819953336e-06	1.24571128539736e-05	1.66893435798695	1.24571128539736e-05	7.85556819953336e-06
RPL19	-0.29240327231194	-0.420060547039761	-0.16474599758412	2.66958453312666	-4.49555088566942	7.86708637097461e-06	1.24733186849144e-05	1.66816004614201	1.24733186849144e-05	7.86708637097461e-06
RPS4Y2	-0.29385271460336	-0.421871320853554	-0.165834108353165	1.07597827428766	-4.50681880979435	7.73377667011479e-06	1.22700569733156e-05	1.65814417995733	1.22700569733156e-05	7.73377667011479e-06
SORBS3	0.146654143886288	0.0825633964665034	0.210744891306072	2.27518820994686	4.49097392588086	8.02636834701624e-06	1.27237610122283e-05	1.6481021048372	1.27237610122283e-05	8.02636834701624e-06
RPS17	-0.195042627135862	-0.280296156926642	-0.109789097345083	2.581513935601	-4.49012777305307	8.05760498092469e-06	1.27711709309871e-05	1.64438491644735	1.27711709309871e-05	8.05760498092469e-06
TANC1	0.155937444174203	0.087741883073953	0.224133005274452	0.480640928296679	4.48985104202953	8.39823448726444e-06	1.32978968430885e-05	1.64008224497458	1.32978968430885e-05	8.39823448726444e-06
SAMD4B	-0.212312161003545	-0.30516733219306	-0.11945698981403	0.497078844771258	-4.48797425363088	8.20477078498834e-06	1.29979916526164e-05	1.63464815824172	1.29979916526164e-05	8.20477078498834e-06
JAM2	-0.246592797043489	-0.355186842410561	-0.137998751676416	0.569229264515961	-4.45905477077693	9.71849444692829e-06	1.53328086666797e-05	1.63338418897092	1.53328086666797e-05	9.71849444692829e-06
POLR3C	-0.0758921964740815	-0.109104115683448	-0.0426802772647145	0.142595384146677	-4.4872001372928	8.56028722822112e-06	1.35477935124508e-05	1.62784729064797	1.35477935124508e-05	8.56028722822112e-06
MIA2	0.15455693126462	0.0869080383784087	0.222205824150831	0.378566158126287	4.48627724827777	8.57196780580192e-06	1.35640446086866e-05	1.62412277791062	1.35640446086866e-05	8.57196780580192e-06
BRPF3	0.100064577848593	0.0561854025944152	0.143943753102772	0.0980818784439432	4.47991497804833	9.16584706786638e-06	1.44846925118224e-05	1.6080692957279	1.44846925118224e-05	9.16584706786638e-06
ARFIP1	0.276793398379744	0.155552925922501	0.398033870836986	2.28505426337547	4.48075276678638	8.41388133783007e-06	1.33204763886365e-05	1.60322886670585	1.33204763886365e-05	8.41388133783007e-06
PTPMT1	0.35595143098826	0.199761911436995	0.512140950539525	1.30959468631729	4.47375796070801	8.84879246736326e-06	1.39974722742135e-05	1.57759106572754	1.39974722742135e-05	8.84879246736326e-06
LPP	-0.185938310489803	-0.267500573010998	-0.104376047968608	2.89128546038889	-4.4742592731703	8.66542414720057e-06	1.37096687421943e-05	1.57479784843658	1.37096687421943e-05	8.66542414720057e-06
RASSF6	-0.207093673912206	-0.298042416264395	-0.116144931560017	0.285773200753743	-4.47504509282861	9.70846701277715e-06	1.53195047901634e-05	1.57387548007303	1.53195047901634e-05	9.70846701277715e-06
MYD88	-0.205160356888008	-0.295252525659864	-0.115068188116151	0.951897061217971	-4.47053333831496	9.01478932756361e-06	1.4253012591152e-05	1.55720752867517	1.4253012591152e-05	9.01478932756361e-06
AKR1C3	0.219353796714565	0.122992888433739	0.315714704995391	3.53330429528864	4.46771850378227	8.92852605975415e-06	1.41212733087335e-05	1.54618358257836	1.41212733087335e-05	8.92852605975415e-06
ASAH1	0.190042580446193	0.106545283742559	0.273539877149828	3.42615406745229	4.46704198764404	8.95617107980341e-06	1.41626643433506e-05	1.54322627340282	1.41626643433506e-05	8.95617107980341e-06
CEP112	-0.141807741657331	-0.204343921499993	-0.0792715618146682	0.122462697488987	-4.46150441209701	1.1326299278063e-05	1.78138373286058e-05	1.54120022413152	1.78138373286058e-05	1.1326299278063e-05
CDKL5	-0.137280016441856	-0.197631864064117	-0.0769281688195944	0.0889275053166814	-4.46654114936872	9.36870432618105e-06	1.47979616926441e-05	1.53831940937125	1.47979616926441e-05	9.36870432618105e-06
UCKL1	-0.146284383044454	-0.210631585675441	-0.0819371804134669	0.382805450310337	-4.46338503604184	9.39344528946391e-06	1.48346007900856e-05	1.52628273283855	1.48346007900856e-05	9.39344528946391e-06
WDR13	0.269017103049293	0.150713565141786	0.3873206409568	1.30931543803801	4.46302272870975	9.13203633287872e-06	1.44336364945368e-05	1.52562691791442	1.44336364945368e-05	9.13203633287872e-06
SEMG2	-0.133471354988818	-0.191790661379026	-0.0751520485986093	0.419967235327802	-4.50096319766365	9.18096499078752e-06	1.4506196535041e-05	1.51076533483476	1.4506196535041e-05	9.18096499078752e-06
TRIM56	-0.211039363285876	-0.30394439364957	-0.118134332922182	0.864450977707909	-4.4585219572234	9.35840879615196e-06	1.47841310011578e-05	1.50589287250005	1.47841310011578e-05	9.35840879615196e-06
KLHL9	-0.0878757068819881	-0.126611605887481	-0.0491398078764957	0.102434968847202	-4.45518075108723	9.97198548463358e-06	1.5724991065491e-05	1.5043231202951	1.5724991065491e-05	9.97198548463358e-06
FAM20A	-0.244869397696425	-0.352115181718662	-0.137623613674188	0.397013860202112	-4.49296231866829	9.98881281832205e-06	1.57489407616519e-05	1.49542425095851	1.57489407616519e-05	9.98881281832205e-06
ALG12	-0.307256651643127	-0.442699406834645	-0.171813896451609	1.19141965623519	-4.45303209643841	9.67905279728198e-06	1.52781104548716e-05	1.48511683643217	1.52781104548716e-05	9.67905279728198e-06
ERICH1	-0.115190181995602	-0.16599040587843	-0.0643899581127732	0.207759500945177	-4.45526335088086	1.03942194992339e-05	1.63773750475954e-05	1.48469491172034	1.63773750475954e-05	1.03942194992339e-05
BLNK	-0.339017563700029	-0.488578494507536	-0.189456632892521	0.8839928607339	-4.45682313139652	1.09353068770459e-05	1.7215804385187e-05	1.48427497087012	1.7215804385187e-05	1.09353068770459e-05
STUB1	0.220006291735231	0.122994429422186	0.317018154048276	1.41890067771149	4.45095427861966	9.6408131872021e-06	1.52202515882768e-05	1.47301711983017	1.52202515882768e-05	9.6408131872021e-06
SCYL2	0.2370915836448	0.132398888302614	0.341784278986985	1.17555030860661	4.44474342370196	9.92525190017075e-06	1.56564369356446e-05	1.44595562409905	1.56564369356446e-05	9.92525190017075e-06
SRSF4	-0.240114774551621	-0.346154253110718	-0.134075295992524	1.96120781674043	-4.44419904517856	9.94053228808817e-06	1.56779659486185e-05	1.443617756879	1.56779659486185e-05	9.94053228808817e-06
RAPGEF6	-0.259533294537492	-0.374268252226077	-0.144798336848907	0.421771230510676	-4.44241284954475	1.05864646034702e-05	1.6674810186345e-05	1.43457466374951	1.6674810186345e-05	1.05864646034702e-05
RPS17L	-0.208356667682528	-0.300148118935731	-0.116565216429326	3.29853011558063	-4.45668586785092	9.70410941083515e-06	1.53151447405639e-05	1.42950997861308	1.53151447405639e-05	9.70410941083515e-06
PDE12	0.196047054016744	0.109398001001159	0.282696107032328	1.7367475030804	4.44056294748241	1.01049191501391e-05	1.59293859243536e-05	1.42781271269555	1.59293859243536e-05	1.01049191501391e-05
UGCG	0.34059121782505	0.188279590293122	0.492902845356978	0.557936801204262	4.3941473555335	1.37740546089218e-05	2.16034935530199e-05	1.41534085877285	2.16034935530199e-05	1.37740546089218e-05
TRUB1	0.269564792042072	0.150284847670653	0.388844736413492	1.34492192384064	4.43754705047734	1.06654139615939e-05	1.6796409427957e-05	1.41308163992712	1.6796409427957e-05	1.06654139615939e-05
PIP5K1C	-0.160191719838131	-0.231244035832882	-0.0891394038433789	0.447850108020534	-4.4260341370672	1.10300623270002e-05	1.73564463713691e-05	1.37749093435678	1.73564463713691e-05	1.10300623270002e-05
MAP3K11	-0.186946634550017	-0.270038983118802	-0.103854285981232	0.15334733280767	-4.42373217086179	1.26828317602613e-05	1.99310535106855e-05	1.36907917540171	1.99310535106855e-05	1.26828317602613e-05
WBP11	-0.195184961232567	-0.281755139487478	-0.108614782977656	0.685034444760769	-4.42635689651569	1.10470383987394e-05	1.73803118460101e-05	1.36783253162338	1.73803118460101e-05	1.10470383987394e-05
LOC100294033	-0.0563098278808555	-0.0810703507179327	-0.0315493050437782	0.186337818422912	-4.47220247935966	1.03652886517145e-05	1.63344704675502e-05	1.36345217317647	1.63344704675502e-05	1.03652886517145e-05
TMEM245	0.15676685836347	0.0872383575643639	0.226295359162576	0.592882358371218	4.4252692211167	1.08455845477542e-05	1.7077350751013e-05	1.36146632929153	1.7077350751013e-05	1.08455845477542e-05
DPH5	-0.197226943247433	-0.28472544381567	-0.109728442679196	0.767516695369948	-4.42452744336278	1.09946554669476e-05	1.73064021238991e-05	1.36079308327451	1.73064021238991e-05	1.09946554669476e-05
ANKFY1	0.178638189353171	0.0993465206995899	0.257929858006752	2.20449900723436	4.421689900498	1.10083515192302e-05	1.73251214717689e-05	1.34595181999947	1.73251214717689e-05	1.10083515192302e-05
