ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
GLRX5	2.28258135488627e-53	3.61837772531267e-30	3.15958691885694e-16	-20.0737011390699	1.25315728109362e-89	1.10490240275407e-88	NA
CRABP1	2.52010844593161e-53	0.00088138567380493	0.284448147974731	-10.9836913594353	4.57825468486126e-28	1.23144161688978e-27	NA
IDNK	2.63697162769143e-53	1.97328557019969e-37	1.54055678561399e-27	-22.439248741023	1.6297458524812e-111	2.02821481449933e-110	NA
PDHB	2.85327097884832e-53	5.162189775155e-59	1.42702088031295e-33	-25.1107054585926	3.79960953647368e-139	7.69088280495567e-138	NA
COX5A	2.95201568464967e-53	3.03807249394285e-78	1.39623664407982e-37	-26.9994769833473	1.49894304368621e-160	4.533431228637e-159	NA
FBP1	3.03155093175193e-53	9.11445525693114e-109	3.65516645796882e-55	-30.6224588887352	6.14996472749831e-206	5.33201941874104e-204	NA
PROM2	3.27568395042118e-53	1.6814601045697e-80	1.17118359958189e-08	-23.0125929703116	3.48694457850887e-117	4.96961251983647e-116	NA
TST	3.36552298278319e-53	8.20224378877543e-92	7.85515296636831e-29	-26.9485087407324	5.93852988952994e-160	1.75524048212129e-158	NA
ADHFE1	3.37558121549073e-53	2.72119209667261e-69	2.11526521370626e-44	-27.0153743897477	9.751394157658e-161	2.96647674901386e-159	NA
CASP1	3.48508506590058e-53	9.8642591959098e-76	1.47472716274585e-33	-26.3845418509265	2.0616236857727e-153	5.20610020067457e-152	NA
MRPL49	3.65710827122213e-53	1.72321785602597e-13	9.47738440079483e-17	-17.7864839482431	8.99500498687783e-71	5.65120965479933e-70	NA
MRPL37	3.73734846162891e-53	5.99736778508121e-18	5.38101927519003e-47	-22.0569473372443	8.19286082102163e-108	9.55588833877904e-107	NA
SLC4A4	4.11385462122917e-53	2.48005415171623e-125	2.65544732442611e-65	-32.3917515013155	3.58637787182037e-230	6.43321989283088e-228	NA
HK2	4.11495190237855e-53	5.78546110124525e-52	1.13442899189073e-84	-28.7983392355427	2.2501667645095e-182	1.04512209901593e-180	NA
PAH	4.41582504415908e-53	3.75166474430129e-90	1.57764024386146e-59	-29.8020085002118	3.67939337720532e-195	2.42281067699013e-193	NA
IDH2	5.13671356341459e-53	2.67251872825207e-120	2.22669367133074e-48	-30.6811334184341	1.01618604479685e-206	8.95966068649698e-205	NA
DDC	5.614308441056e-53	1.52436861514007e-87	1.00053423253218e-39	-27.8349274245251	1.63968464299065e-170	5.96478287611004e-169	NA
IFI35	6.16032093478057e-53	2.30181497819119e-30	1.66072556868022e-11	-19.2212016590487	2.46006340509649e-82	1.93604384770226e-81	NA
AP2A2	6.39034091452466e-53	3.14090917581009e-09	3.96777265829113e-10	-15.7165207305212	1.16550694072485e-55	5.59830757677807e-55	NA
NDUFB1	6.89507935622277e-53	3.73472466372807e-60	0.268494524465106	-18.5883442456269	3.99315519266644e-77	2.84553333044531e-76	NA
MRPL45	6.94112862640002e-53	1.80211763997791e-36	8.63095939941695e-20	-21.2743649963259	1.96151028832276e-100	2.02858380116402e-99	NA
MPP7	7.92046853195904e-53	1.00418791046507e-30	4.17792104737654e-35	-22.5297602410386	2.12101173279653e-112	2.71093440639006e-111	NA
DAP3	8.07591666273901e-53	5.84239671622863e-43	1.37037914023795e-34	-23.7587010388841	8.93248958153454e-125	1.42100338847531e-123	NA
CLCN5	1.11262500724842e-52	4.49703166157294e-20	6.5482896192057e-06	-16.5637572565575	1.27384876431226e-61	6.86690287248953e-61	NA
ETFDH	2.37500585834925e-52	1.35222016123701e-91	4.39936084982675e-49	-28.9385291444146	3.91285297081655e-184	1.95717895713343e-182	NA
ANK3	2.68061892948223e-52	4.14024939128212e-08	0.00337666656545102	-13.4190009969719	4.67979148356191e-41	1.71680361759443e-40	NA
HSD17B8	2.70017794699215e-52	4.50154424997854e-65	1.28949902647195e-55	-27.6163680541476	7.07732812965776e-168	2.4708899953342e-166	NA
MRPS7	3.07363636725488e-52	7.53756655222737e-22	7.9747617960319e-17	-19.0221376223412	1.1182981110615e-80	8.54241816995878e-80	NA
PRDX3	3.89723545367548e-52	1.05147490002503e-90	4.02065667390866e-38	-27.8083916726748	3.43399366643656e-170	1.22353664745226e-168	NA
AFMID	4.09507530827898e-52	6.37579210329629e-38	1.53423918137247e-53	-25.0129436953458	4.42066386735012e-138	8.67784658036051e-137	NA
SARDH	4.35986934595573e-52	1.29378102326335e-50	5.82175909730273e-50	-25.9070645054595	5.54450119108577e-148	1.30509028036326e-146	NA
AK4	4.53239745273844e-52	2.0958265556742e-60	7.49570376883029e-27	-24.3379246169839	7.78229679623092e-131	1.34945026446644e-129	NA
COQ3	4.67828839773339e-52	1.07517933591941e-23	0.0011500522094824	-16.252664531011	2.13863874470482e-59	1.10369035217802e-58	NA
COBLL1	4.72867213241343e-52	1.45778763612862e-22	4.59817005863715e-43	-22.2545556935261	1.01898135795749e-109	1.23273047071974e-108	NA
FRAS1	5.68158072673357e-52	0.158254890792719	1.43487293523694e-08	-12.5136041429449	6.29039632836168e-36	2.0671283449234e-35	NA
TBXAS1	5.73744538526214e-52	2.52844428247866e-53	1.17940379859412e-42	-25.4543503874541	6.31846294804968e-143	1.38103547293086e-141	NA
ALDH2	7.81850179842892e-52	7.63307094501957e-91	3.26155093272195e-34	-27.3778584494566	5.03351241214304e-165	1.6677918196158e-163	NA
SLC6A19	8.09879599879902e-52	1.62117031030871e-107	6.30403083636156e-31	-28.0583612305547	3.15838048494028e-173	1.25419047959232e-171	NA
CALB1	8.26311964393789e-52	6.25708870155031e-129	1.62589005967786e-58	-31.934558293408	8.85157888509093e-224	1.31559752457837e-221	NA
CCDC88A	8.54709642099528e-52	0.000514333949406134	2.7979878819418e-07	-13.5005620246451	1.55187741829325e-41	5.75400308621632e-41	NA
ACPP	8.5843842860159e-52	2.95337083212343e-25	2.27217548850131e-06	-17.3192899691327	3.36483857447563e-67	2.02591322504887e-66	NA
AHCY	8.80943778791987e-52	2.15374157779057e-19	8.23939603615764e-15	-18.3012537423438	8.0866382501529e-75	5.52781763170768e-74	NA
MRPL53	9.87370501873088e-52	0.000101584242080919	1.67833808183603e-27	-17.0920274904117	1.70153615346135e-65	9.85678292907123e-65	NA
ACSF3	1.36150881599314e-51	0.00246787270947812	1.18814233042168e-09	-13.7678591198677	3.97828466255727e-43	1.51945938433355e-42	NA
BDH2	1.56941686919285e-51	1.70988579216954e-59	1.80212021417217e-37	-25.4142927473194	1.75294966913937e-142	3.81541597441966e-141	NA
ACOT11	1.83576328945021e-51	0.217051302598393	4.95505304000232e-12	-13.0688544553765	4.96069256114399e-39	1.74715793521131e-38	NA
MRPS26	1.97754147017601e-51	0.000892601337019241	5.29919538325579e-15	-14.9514584031277	1.52375223212613e-50	6.71173506479266e-50	NA
RASA1	2.00673849556366e-51	1.99294086749894e-18	7.89871861645247e-20	-18.9130253806224	8.90955556736306e-80	6.65912472146877e-79	NA
DECR1	2.06360042446153e-51	6.70155953885705e-85	3.27849659882949e-33	-26.8335961508334	1.31084692822427e-158	3.68595984898523e-157	NA
P4HA1	2.13210661296331e-51	6.61635095516116e-53	8.58074740285919e-65	-27.283850055707	6.59487707248324e-164	2.15764468748791e-162	NA
MRPS2	2.50094320481093e-51	0.0308749142468799	2.77218817716011e-10	-13.3347166835369	1.45406061502572e-40	5.30064703529347e-40	NA
FABP1	2.51250768119378e-51	2.07349723450346e-129	1.16185053050602e-52	-31.4233998068722	9.69473645779847e-217	1.23004924520653e-214	NA
PDSS2	2.53194462963117e-51	0.000812304868047341	0.0785254440991982	-11.3109543745489	1.15822781616358e-29	3.24278853588963e-29	NA
SDSL	2.53765477936047e-51	1.75944405781377e-08	0.906099502989295	-11.0971417680128	1.29519875820265e-28	3.53124944453363e-28	NA
LRPPRC	2.81130060931057e-51	1.2263289628616e-95	1.0201866144711e-29	-27.1328621318144	4.03412975160359e-162	1.24913946237154e-160	NA
GGT5	2.93873394906983e-51	1.07942766250488e-90	1.14445611590872e-59	-29.6897575425984	1.04117173762171e-193	6.4478278322716e-192	NA
UQCRC2	3.08820443610522e-51	2.23897347920568e-93	1.34849991810733e-78	-31.2970944437049	5.11102381896247e-215	6.18315021075413e-213	NA
D2HGDH	3.16820328969569e-51	4.25810758151032e-67	3.62337091094191e-15	-23.1261354383245	2.52781412949604e-118	3.68338630297995e-117	NA
SLC22A2	3.20402972887913e-51	1.04174001300867e-79	3.76709202648836e-32	-26.3397217137321	6.73113344402454e-153	1.6753758935797e-151	NA
THOP1	3.35694631776168e-51	1.22702048181772e-15	1.07715596229931e-24	-19.1182635506818	1.77933383692648e-81	1.38357169203162e-80	NA
CORO2B	3.93368157348361e-51	0.353862356010645	0.108840427475216	-9.58577160371426	9.17691043716666e-22	2.02452451629097e-21	NA
DARS2	3.97708694023709e-51	6.9952849011322e-23	1.41465527785206e-10	-17.944374174072	5.3105457600534e-72	3.4274763081635e-71	NA
TXNRD2	4.93909423566544e-51	8.00722749696646e-49	2.12239807945327e-41	-24.851908728641	2.46588404786926e-136	4.68157986022479e-135	NA
SLC22A8	6.35942006404018e-51	1.01582326641303e-99	4.08394033333501e-20	-26.1186643308609	2.23792404353778e-150	5.38966707152014e-149	NA
MACROD1	6.50377507628723e-51	3.71066340070355e-47	8.03286676699405e-17	-21.699911147434	2.05559583987829e-104	2.25595138376516e-103	NA
RENBP	7.48654743381654e-51	1.73185683398412e-25	0.000126310245048587	-16.7317867025654	7.68965091983487e-63	4.24194741092057e-62	NA
MYO6	8.18963831439907e-51	1.42680341786663e-67	8.24731609670463e-35	-25.707619461502	9.60696313626299e-146	2.19190448398421e-144	NA
DLD	8.23455215346465e-51	6.54763372334948e-112	7.99133963525344e-21	-26.9515787682902	5.46634732578133e-160	1.62491078792654e-158	NA
ACADSB	8.35812860361237e-51	2.43518692022916e-136	3.60120000481253e-61	-32.4638625280076	3.452525000906e-231	6.65186483507888e-229	NA
SFXN5	8.69942854427366e-51	4.45046095130127e-47	1.02213616535209e-09	-20.3800800212719	2.5124418092516e-92	2.3173266474693e-91	NA
UQCRQ	9.31782581174278e-51	0.753019843235138	0.0177246802322155	-9.4438404656682	3.59360967543619e-21	7.77942469064463e-21	NA
PDHA2	1.37212366391881e-50	0.369987539742265	0.0577868434384358	-9.70972968483112	2.74062968140321e-22	6.15576666781498e-22	NA
ECHDC2	1.46050150158347e-50	2.8779302125407e-97	4.2165922399633e-26	-26.7352885387405	1.83100149309146e-157	4.98684280997998e-156	NA
L2HGDH	1.51918455444953e-50	1.13043901517238e-09	1.56475504345632e-18	-17.0837692163472	1.96035981925327e-65	1.13308797552839e-64	NA
PLEKHA6	1.66432493290146e-50	0.0225688180381837	7.26591815823298e-08	-12.7947178985533	1.75488556544643e-37	5.95493458020374e-37	NA
F9	1.69590110721305e-50	3.79022504718354e-48	1.12420358687334e-28	-23.3699583343782	8.63872137595222e-121	1.2950613428733e-119	NA
UQCRB	1.79816059360544e-50	4.88828004608834e-47	3.64200484836579e-28	-23.204748131672	4.07740707443723e-119	5.99171514158827e-118	NA
PCK2	1.88237088321833e-50	4.2894741713373e-137	1.86500923741312e-65	-32.8117388492831	4.00472294093945e-236	9.46934942671228e-234	NA
MRPS21	1.98233621776018e-50	3.20629230229184e-13	0.120903335104256	-13.4231289918052	4.42622561576109e-41	1.62607525799359e-40	NA
NOL3	2.05670780883573e-50	9.2660573678351e-54	6.69383384552997e-47	-25.756345602696	2.73677445927623e-146	6.27167433354843e-145	NA
PRODH2	2.43948471634536e-50	6.29092500416594e-77	7.33323076660029e-24	-25.0594499011899	1.37726504357855e-138	2.76622886358905e-137	NA
IPO9	2.44419070922177e-50	1.79619918468158e-24	3.73148094205884e-06	-17.029402046652	4.97095631804858e-65	2.84476510082384e-64	NA
NARS2	2.63814182997345e-50	1.26406192513276e-10	0.000429445140131532	-14.1605924590554	1.60634149743975e-45	6.4327855809712e-45	NA
NPNT	2.98589773659919e-50	1.56302761494765e-57	4.40072896510389e-09	-21.1060658146408	6.99596049287291e-99	7.08034756496593e-98	NA
S100A2	4.77308309985081e-50	0.996934352164324	0.0549688552913967	-7.90194515210644	2.74584247527972e-15	4.86673681649236e-15	NA
ACOT2	4.91462825343461e-50	2.95665615620927e-145	2.00474781860509e-35	-30.5010683331719	2.52224441048022e-204	2.05011178489345e-202	NA
VIM	5.10911463236188e-50	3.8550546699376e-107	1.45102780203492e-28	-27.5998105317809	1.11854763312916e-167	3.87912319169194e-166	NA
PLEKHO2	5.40506376800497e-50	0.00986937061093324	2.7223803536348e-24	-15.7345968588119	8.76129433104962e-56	4.23571125558737e-55	NA
CGNL1	5.73675876643832e-50	0.0039737280180698	3.02168598181781e-08	-13.2145252342918	7.23413156726284e-40	2.60068779633043e-39	NA
STK4	5.90064757692194e-50	5.41762135489396e-22	8.93574847427959e-52	-22.7918464815628	5.52367054363402e-115	7.46341147220368e-114	NA
MCCC2	5.98309760668933e-50	1.27223994030767e-75	1.53490901398328e-58	-28.4438994189592	5.79782126715831e-178	2.55595476540318e-176	NA
NDUFB8	6.25589751069149e-50	3.57675176405513e-116	5.47231459205133e-71	-32.024042351051	5.04678115415465e-225	8.20417361372266e-223	NA
GPD1L	6.5409917377806e-50	1.10259954859274e-33	0.0801425949811379	-16.3107977069067	8.27055705216115e-60	4.32396359651681e-59	NA
VIL1	6.58674646510414e-50	6.09091342737272e-93	5.4483820905588e-40	-27.9473810589318	7.0935851533457e-172	2.63577356912174e-170	NA
ACO1	6.93791891658331e-50	6.50841268307695e-111	1.57032393512815e-51	-30.1414632206276	1.38782833990848e-199	1.0168285949583e-197	NA
LIN7C	7.8806550462125e-50	8.21903846392052e-25	4.03308647303241e-14	-18.7537798513851	1.80308277837712e-78	1.31000511356393e-77	NA
ANK2	8.06427640044415e-50	2.04650782571373e-93	5.24016884445538e-56	-29.436484353436	1.87514343158226e-190	1.06027131859684e-188	NA
GPD1	8.55329400823972e-50	3.72191702632873e-87	2.85364132963827e-29	-26.3927044651602	1.66160711763096e-153	4.21642937849573e-152	NA
CROT	8.67247340492869e-50	0.367939995112173	0.145516789085724	-9.34256704484158	9.40262700289105e-21	1.99479876301139e-20	NA
CTSA	9.8792147170009e-50	1.00451170359118e-35	5.91764051993068e-14	-19.9875907323081	7.06244305682729e-89	6.15390766861232e-88	NA
THNSL1	1.01842117330109e-49	3.72103039390688e-22	4.31403248844038e-45	-22.1859288925452	4.69634103850851e-109	5.59047278771653e-108	NA
EPB41L1	1.04007672152279e-49	6.63404298884443e-53	7.76755971949222e-25	-23.2465125647586	1.54290095581221e-119	2.28016215117475e-118	NA
PARVG	1.0485561882262e-49	4.70060156210076e-82	2.10712392497882e-12	-23.5888942155775	5.01104643822844e-123	7.73515239515262e-122	NA
MRPS9	1.11463352687828e-49	0.607573111216987	9.47390006946415e-17	-13.1216054479868	2.47632692513322e-39	8.7751039949203e-39	NA
COX6C	1.12935813935101e-49	2.84491100117364e-48	4.97772274173437e-41	-24.6445236624055	4.21286675696252e-134	7.63600448422266e-133	NA
EGFR	1.19639885956396e-49	8.50477054301339e-74	1.64757631785708e-91	-30.6891720455533	7.93841490919308e-207	7.11993695821076e-205	NA
UMOD	1.20651916623382e-49	3.1700646469688e-145	2.98349575526599e-55	-32.3392928449803	1.96212328421524e-229	3.40232177482922e-227	NA
CRAT	1.25978360905108e-49	5.83472866902608e-25	2.42612117425437e-16	-19.1275979540074	1.48773139289982e-81	1.15855968650671e-80	NA
XPNPEP2	1.6602918840612e-49	5.45385047785791e-137	1.34943879873756e-05	-25.3035282879014	2.92102684716096e-141	6.17690311338672e-140	NA
LARS2	1.94043152900749e-49	7.62513394121355e-16	3.82304514634587e-17	-17.9243096871477	7.61903638171741e-72	4.88106247015935e-71	NA
ACSM2B	2.00886450064703e-49	4.41428526508904e-95	2.88694884308698e-54	-29.3606066460171	1.74956880325606e-189	9.48047595264378e-188	NA
PTCD3	2.05230148251817e-49	6.91676319731033e-40	2.58598272370066e-24	-21.940837526519	1.05932996543445e-106	1.20582811382713e-105	NA
MIOX	2.12779770365581e-49	1.17957380791693e-147	6.13140294353287e-65	-33.2298340043246	3.99289093467365e-242	1.03855093210862e-239	NA
GYS1	2.57675116124957e-49	9.35823742187974e-98	6.18276722546961e-77	-31.2882714591958	6.73808644581342e-215	7.96625583889123e-213	NA
MRPL11	2.68688109785975e-49	4.25058352858717e-10	0.00193722362000935	-13.7038688349978	9.62556999935674e-43	3.65757597784177e-42	NA
SMPD1	3.04965422440492e-49	4.09394705802477e-06	0.000124084214876368	-13.1798077952005	1.14682625723687e-39	4.10019944339944e-39	NA
NDUFA11	3.12009614012869e-49	1.04827225729965e-65	4.79272915929523e-17	-23.1470453831047	1.55685802788775e-118	2.27493692726744e-117	NA
LCP2	3.12337004647222e-49	2.13591687660297e-52	9.37858951948498e-16	-21.8463789523459	8.41463324848849e-106	9.45419485067756e-105	NA
SFRP1	3.30303589249142e-49	4.33403785163719e-106	2.22846237010782e-29	-27.5600883758374	3.35014166711929e-167	1.14654190476017e-165	NA
CTH	4.027520005756e-49	3.35533292821726e-91	9.70781176474671e-37	-27.4300020315333	1.20355683678473e-165	4.03929204190591e-164	NA
PTPN12	4.2079866787562e-49	9.24517106652582e-25	9.27206285189415e-25	-20.2622256387027	2.77147256863101e-91	2.51170736968964e-90	NA
DHRS4	4.40591764634745e-49	1.01847404634796e-51	2.12755909459899e-43	-25.1301375958785	2.3302689758803e-139	4.73517937989427e-138	NA
SDHA	4.51779746650985e-49	1.5493013542264e-100	4.29746692660461e-36	-27.9546151637078	5.79347492728176e-172	2.1681767317784e-170	NA
BAX	4.68099282034742e-49	2.41754094156159e-15	3.54614222141284e-08	-16.1049852959	2.3535397390758e-58	1.1944501192851e-57	NA
MRPS25	5.19886243147046e-49	2.34282472242967e-11	0.0630881360281806	-13.1506184230967	1.68788276051377e-39	5.99751784166165e-39	NA
CBFB	5.29985101027407e-49	2.69594845611251e-26	7.93684134742153e-08	-17.5819335091644	3.38822452144096e-69	2.07848395761036e-68	NA
ND1	6.11707340797451e-49	2.75465671177233e-115	5.73279986767175e-30	-28.1518001941098	2.2778194533792e-174	9.18543937711518e-173	NA
SUSD2	6.78600251804635e-49	5.85427093920482e-54	0.000193895018256355	-19.410167349457	6.3320517294712e-84	5.13874151274714e-83	NA
GALM	7.00008680107837e-49	2.47365043147224e-87	2.75873652018447e-34	-26.8900671149759	2.86981770838017e-159	8.2937731772187e-158	NA
ALDH5A1	7.87315620729779e-49	4.98635010412844e-35	1.18336889757257e-09	-18.9959877119453	1.84091257928672e-80	1.39801857481015e-79	NA
GLB1	8.25486057655901e-49	5.02977834871433e-22	4.26427421799133e-19	-19.0902879053415	3.04088909085211e-81	2.35397396586498e-80	NA
COL4A1	9.99028284889377e-49	0.0563780789918568	7.23198936020196e-06	-11.8621322309729	1.86172816017556e-32	5.61432457346856e-32	NA
FCGR3A	1.12109640303884e-48	2.47167523666653e-15	6.41518163546963e-10	-16.4621010747669	6.86747156282922e-61	3.67536904010675e-60	NA
GRHPR	1.13169352570344e-48	1.0108625033723e-74	1.51689265266528e-42	-26.8388512912975	1.13820223481995e-158	3.21789566605075e-157	NA
PTGDS	1.46734992321305e-48	1.52661111924635e-33	0.57992382556917	-15.2465752305806	1.73497657189647e-52	7.91003341542983e-52	NA
NHLRC3	1.53670496262996e-48	0.00315830934918678	1.00574629302522e-11	-13.8736779808407	9.14639163490019e-44	3.54014354797253e-43	NA
CD276	1.7203536744301e-48	0.184500950447217	2.46080600197502e-15	-13.4599944210212	2.68936519772141e-41	9.92204096350834e-41	NA
CASP8	1.73152409526631e-48	4.25326326306323e-63	5.28410975032331e-42	-25.8885703961039	8.95736172188924e-148	2.08951550122277e-146	NA
POLDIP2	1.85994018884217e-48	0.0200340175654239	8.91866550086942e-05	-11.7673798549424	5.74822010407564e-32	1.70480279255425e-31	NA
CAPS	2.07794281817039e-48	1.46857280914376e-29	0.855205724917876	-14.285524622683	2.69373252512871e-46	1.09732158149722e-45	NA
UQCRFS1	2.10882096081339e-48	6.99528265540706e-104	1.27005064168717e-63	-30.5888345970664	1.72297206319175e-205	1.44562914076185e-203	NA
ARL2	2.62282053914703e-48	8.10272254787236e-26	6.8613936243022e-14	-18.7042854007372	4.56815242237577e-78	3.3004901251665e-77	NA
AKR7A3	2.65543143650322e-48	5.17216099444927e-76	1.53890214049832e-43	-26.994493068615	1.71514049833843e-160	5.15731842332746e-159	NA
L1CAM	2.66449948033638e-48	0.885049667648512	9.1076852831331e-09	-10.9603022933745	5.93009533320401e-28	1.59012143934677e-27	NA
ACOT1	2.69598419525405e-48	6.07971467944924e-132	1.60979855232622e-35	-29.6484850884209	3.54753199238848e-193	2.14584435167498e-191	NA
FH	2.8432091552757e-48	5.06012488957812e-112	3.01050455624565e-46	-29.5843751611591	2.37389959969597e-192	1.37211396862427e-190	NA
CYBB	2.89003716336793e-48	3.0851942395599e-14	9.89400028488404e-39	-20.2178249361337	6.82254972621239e-91	6.15093651226289e-90	NA
