ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
0.25142413668428	0.311922944031915	0.803538084857839	-0.176724018386899	0.859725173868103	0.904692296498814	NA	P33908
0.253058125276657	0.0519567739404664	0.997115650937791	0.271112198171027	0.786304740022608	0.862716799397846	NA	Q12913
0.254340374861976	0.767177815163681	0.102351333859534	-0.692575484661252	0.488575999572976	0.653730571110677	NA	P08253
0.259549287994623	0.0316947144521765	0.210879680669228	-1.90788764107505	0.0564057399838201	0.127605959613291	NA	P40189
0.264319908969254	0.0201153676523208	0.959568225444754	-0.540260308228715	0.589017527123563	0.720825645081283	NA	P81605
0.266642405767184	0.0163076357361023	0.419601945764913	-1.71051509804728	0.0871706639512268	0.182693008281014	NA	P02746
0.271344281550421	0.194763679576199	0.618876698641136	-0.673591848031643	0.500570837307604	0.653730571110677	NA	P00918
0.272384731821352	0.0907596887068677	0.187856805422578	-1.63247500268257	0.102579460256511	0.204034118364905	NA	P05090
0.27348322197338	0.141187762856681	0.791673045246567	-0.499448528306943	0.617463439096078	0.746033571746559	NA	P55058
0.273711739347116	0.852475816382701	0.235506269576067	-0.158971651661074	0.873691208471292	0.912811710343141	NA	P34096
